groupName,groupID,subgroupID,year,log_scale_indicator,log_scale_indicator_sd,log_scale_indicator_lci,log_scale_indicator_uci,percent_diff,percent_diff_lci,percent_diff_uci
Shorebirds: Arctic-breeders,35,37,2008,-0.5485,0.1017,-0.7521,-0.351,-42.22,-52.86,-29.6
Shorebirds: Arctic-breeders,35,37,2009,-0.583,0.1055,-0.7941,-0.3768,-44.18,-54.8,-31.4
Shorebirds: Arctic-breeders,35,37,2010,-0.6167,0.1086,-0.8342,-0.4057,-46.03,-56.58,-33.35
Shorebirds: Arctic-breeders,35,37,2011,-0.6494,0.1117,-0.8711,-0.4333,-47.77,-58.15,-35.16
Shorebirds: Arctic-breeders,35,37,2012,-0.6799,0.1145,-0.909,-0.4573,-49.33,-59.71,-36.7
Shorebirds: Arctic-breeders,35,37,2013,-0.7089,0.1173,-0.943,-0.4829,-50.78,-61.05,-38.3
Shorebirds: Arctic-breeders,35,37,2014,-0.7347,0.1192,-0.9711,-0.5036,-52.03,-62.13,-39.56
Shorebirds: Arctic-breeders,35,37,2015,-0.7557,0.1207,-0.9957,-0.5195,-53.03,-63.05,-40.52
Shorebirds: Arctic-breeders,35,37,2016,-0.7719,0.1219,-1.014,-0.5334,-53.79,-63.73,-41.34
Shorebirds: Arctic-breeders,35,37,2017,-0.7839,0.1227,-1.027,-0.5444,-54.34,-64.2,-41.98
Shorebirds: Arctic-breeders,35,37,2018,-0.7926,0.123,-1.037,-0.5531,-54.73,-64.56,-42.49
Shorebirds: Arctic-breeders,35,37,2019,-0.7992,0.1234,-1.045,-0.5599,-55.03,-64.82,-42.87
Shorebirds: Boreal-breeders,35,38,1980,0,0,0,0,0,0,0
Shorebirds: Boreal-breeders,35,38,1981,0.0121,0.03611,-0.05228,0.09083,1.218,-5.093,9.508
Shorebirds: Boreal-breeders,35,38,1982,0.02354,0.04875,-0.06791,0.1273,2.382,-6.566,13.58
Shorebirds: Boreal-breeders,35,38,1983,0.03374,0.05565,-0.07239,0.1506,3.432,-6.983,16.25
Shorebirds: Boreal-breeders,35,38,1984,0.04225,0.06142,-0.07485,0.1699,4.316,-7.212,18.52
Shorebirds: Boreal-breeders,35,38,1985,0.04837,0.06685,-0.08038,0.1865,4.956,-7.723,20.5
Shorebirds: Boreal-breeders,35,38,1986,0.05209,0.07262,-0.09053,0.2013,5.347,-8.655,22.3
Shorebirds: Boreal-breeders,35,38,1987,0.05201,0.08077,-0.107,0.2138,5.339,-10.14,23.84
Shorebirds: Boreal-breeders,35,38,1988,0.04476,0.09495,-0.1482,0.2337,4.578,-13.77,26.32
Shorebirds: Boreal-breeders,35,38,1989,0.02906,0.1137,-0.2025,0.253,2.949,-18.34,28.79
Shorebirds: Boreal-breeders,35,38,1990,0.006232,0.1355,-0.2697,0.2677,0.6251,-23.64,30.7
Shorebirds: Boreal-breeders,35,38,1991,-0.02092,0.1558,-0.3343,0.285,-2.071,-28.41,32.98
Shorebirds: Boreal-breeders,35,38,1992,-0.04856,0.1745,-0.3987,0.2905,-4.74,-32.88,33.7
Shorebirds: Boreal-breeders,35,38,1993,-0.07427,0.1907,-0.4555,0.2977,-7.158,-36.59,34.68
Shorebirds: Boreal-breeders,35,38,1994,-0.09363,0.2039,-0.4984,0.3048,-8.938,-39.25,35.64
Shorebirds: Boreal-breeders,35,38,1995,-0.1097,0.2136,-0.5372,0.3101,-10.39,-41.56,36.35
Shorebirds: Boreal-breeders,35,38,1996,-0.1206,0.222,-0.5659,0.3143,-11.36,-43.22,36.93
Shorebirds: Boreal-breeders,35,38,1997,-0.1291,0.23,-0.5876,0.3218,-12.11,-44.44,37.97
Shorebirds: Boreal-breeders,35,38,1998,-0.1355,0.2378,-0.607,0.3292,-12.67,-45.5,38.99
Shorebirds: Boreal-breeders,35,38,1999,-0.1424,0.2452,-0.6314,0.3357,-13.27,-46.82,39.89
Shorebirds: Boreal-breeders,35,38,2000,-0.1488,0.2518,-0.6454,0.3411,-13.83,-47.56,40.65
Shorebirds: Boreal-breeders,35,38,2001,-0.1559,0.2595,-0.6723,0.3567,-14.43,-48.95,42.86
Shorebirds: Boreal-breeders,35,38,2002,-0.1662,0.2673,-0.6976,0.3634,-15.31,-50.22,43.83
Shorebirds: Boreal-breeders,35,38,2003,-0.1777,0.2755,-0.7173,0.361,-16.28,-51.19,43.48
Shorebirds: Boreal-breeders,35,38,2004,-0.1942,0.2847,-0.7481,0.3571,-17.65,-52.68,42.92
Shorebirds: Boreal-breeders,35,38,2005,-0.2158,0.2942,-0.7943,0.353,-19.41,-54.81,42.34
Shorebirds: Boreal-breeders,35,38,2006,-0.2416,0.3043,-0.8365,0.3532,-21.46,-56.68,42.36
Shorebirds: Boreal-breeders,35,38,2007,-0.273,0.3162,-0.8973,0.3474,-23.89,-59.23,41.53
Shorebirds: Boreal-breeders,35,38,2008,-0.3095,0.3289,-0.9608,0.3283,-26.62,-61.74,38.86
Shorebirds: Boreal-breeders,35,38,2009,-0.3493,0.3408,-1.027,0.3151,-29.48,-64.2,37.04
Shorebirds: Boreal-breeders,35,38,2010,-0.3931,0.3532,-1.092,0.2994,-32.5,-66.46,34.91
Shorebirds: Boreal-breeders,35,38,2011,-0.4385,0.3658,-1.161,0.2842,-35.5,-68.68,32.87
Shorebirds: Boreal-breeders,35,38,2012,-0.4857,0.3782,-1.233,0.2539,-38.47,-70.86,28.9
Shorebirds: Boreal-breeders,35,38,2013,-0.5319,0.3905,-1.302,0.2311,-41.25,-72.8,26
Shorebirds: Boreal-breeders,35,38,2014,-0.5766,0.4007,-1.366,0.2011,-43.82,-74.5,22.27
Shorebirds: Boreal-breeders,35,38,2015,-0.6172,0.4106,-1.422,0.1807,-46.06,-75.89,19.81
Shorebirds: Boreal-breeders,35,38,2016,-0.6519,0.4199,-1.471,0.1582,-47.9,-77.04,17.14
Shorebirds: Boreal-breeders,35,38,2017,-0.6777,0.4275,-1.522,0.1563,-49.22,-78.16,16.92
Shorebirds: Boreal-breeders,35,38,2018,-0.6939,0.4321,-1.542,0.149,-50.04,-78.6,16.07
Shorebirds: Boreal-breeders,35,38,2019,-0.705,0.4354,-1.553,0.1411,-50.59,-78.84,15.15
Shorebirds: Coastal breeders,35,39,1980,0,0,0,0,0,0,0
Shorebirds: Coastal breeders,35,39,1981,0.03703,0.1136,-0.198,0.2755,3.773,-17.96,31.72
Shorebirds: Coastal breeders,35,39,1982,0.07347,0.1607,-0.2566,0.4071,7.624,-22.63,50.24
Shorebirds: Coastal breeders,35,39,1983,0.1055,0.1996,-0.3076,0.5164,11.13,-26.48,67.59
Shorebirds: Coastal breeders,35,39,1984,0.1404,0.2279,-0.3401,0.6118,15.07,-28.83,84.37
Shorebirds: Coastal breeders,35,39,1985,0.1749,0.2529,-0.3509,0.6956,19.11,-29.59,100.5
Shorebirds: Coastal breeders,35,39,1986,0.2084,0.278,-0.3711,0.7807,23.17,-31.01,118.3
Shorebirds: Coastal breeders,35,39,1987,0.2448,0.2992,-0.3643,0.8616,27.74,-30.53,136.7
Shorebirds: Coastal breeders,35,39,1988,0.2811,0.3177,-0.3553,0.934,32.45,-29.9,154.5
Shorebirds: Coastal breeders,35,39,1989,0.3157,0.3362,-0.3694,1.005,37.13,-30.89,173.2
Shorebirds: Coastal breeders,35,39,1990,0.3528,0.3545,-0.3709,1.081,42.3,-30.99,194.7
Shorebirds: Coastal breeders,35,39,1991,0.3867,0.3699,-0.3639,1.135,47.21,-30.51,211.1
Shorebirds: Coastal breeders,35,39,1992,0.4222,0.3836,-0.3488,1.2,52.53,-29.45,232.1
Shorebirds: Coastal breeders,35,39,1993,0.4579,0.3991,-0.3443,1.268,58.08,-29.13,255.5
Shorebirds: Coastal breeders,35,39,1994,0.4895,0.416,-0.345,1.333,63.15,-29.18,279.4
Shorebirds: Coastal breeders,35,39,1995,0.5208,0.4317,-0.3473,1.388,68.34,-29.34,300.5
Shorebirds: Coastal breeders,35,39,1996,0.5505,0.4465,-0.3476,1.443,73.41,-29.37,323.2
Shorebirds: Coastal breeders,35,39,1997,0.5785,0.4604,-0.3497,1.51,78.34,-29.51,352.8
Shorebirds: Coastal breeders,35,39,1998,0.606,0.4758,-0.3607,1.571,83.31,-30.28,381.2
Shorebirds: Coastal breeders,35,39,1999,0.6284,0.4911,-0.3727,1.609,87.46,-31.11,400
Shorebirds: Coastal breeders,35,39,2000,0.6481,0.5093,-0.3759,1.683,91.2,-31.33,438
Shorebirds: Coastal breeders,35,39,2001,0.6664,0.5262,-0.389,1.729,94.71,-32.23,463.5
Shorebirds: Coastal breeders,35,39,2002,0.6815,0.5456,-0.415,1.792,97.69,-33.96,500
Shorebirds: Coastal breeders,35,39,2003,0.6934,0.5673,-0.4356,1.842,100,-35.31,530.9
Shorebirds: Coastal breeders,35,39,2004,0.7032,0.5863,-0.4639,1.882,102,-37.12,556.6
Shorebirds: Coastal breeders,35,39,2005,0.7124,0.607,-0.5039,1.932,103.9,-39.58,590.1
Shorebirds: Coastal breeders,35,39,2006,0.7186,0.6242,-0.5255,1.964,105.2,-40.87,613.1
Shorebirds: Coastal breeders,35,39,2007,0.7221,0.6445,-0.5703,1.999,105.9,-43.46,637.9
Shorebirds: Coastal breeders,35,39,2008,0.7254,0.6638,-0.6092,2.046,106.6,-45.62,673.6
Shorebirds: Coastal breeders,35,39,2009,0.7291,0.6812,-0.6305,2.09,107.3,-46.77,708.5
Shorebirds: Coastal breeders,35,39,2010,0.7299,0.7034,-0.6799,2.118,107.5,-49.33,731.3
Shorebirds: Coastal breeders,35,39,2011,0.7352,0.7201,-0.68,2.174,108.6,-49.34,779
Shorebirds: Coastal breeders,35,39,2012,0.7437,0.7349,-0.7255,2.2,110.4,-51.59,802.7
Shorebirds: Coastal breeders,35,39,2013,0.7499,0.7503,-0.7334,2.231,111.7,-51.97,830.8
Shorebirds: Coastal breeders,35,39,2014,0.7564,0.7619,-0.7558,2.263,113.1,-53.04,861.5
Shorebirds: Coastal breeders,35,39,2015,0.7613,0.7721,-0.7805,2.295,114.1,-54.18,892.1
Shorebirds: Coastal breeders,35,39,2016,0.7683,0.7825,-0.7972,2.312,115.6,-54.94,910
Shorebirds: Coastal breeders,35,39,2017,0.7768,0.7919,-0.8009,2.352,117.4,-55.11,950.9
Shorebirds: Coastal breeders,35,39,2018,0.7831,0.8001,-0.8024,2.376,118.8,-55.17,976.3
Shorebirds: Coastal breeders,35,39,2019,0.7858,0.8085,-0.8165,2.39,119.4,-55.8,991.7
Shorebirds: Grassland breeders,35,40,1970,0,0,0,0,0,0,0
Shorebirds: Grassland breeders,35,40,1971,0.005955,0.02211,-0.0401,0.05193,0.5972,-3.931,5.331
Shorebirds: Grassland breeders,35,40,1972,0.01216,0.03119,-0.0521,0.07578,1.224,-5.077,7.873
Shorebirds: Grassland breeders,35,40,1973,0.01875,0.03829,-0.05966,0.09657,1.892,-5.792,10.14
Shorebirds: Grassland breeders,35,40,1974,0.02564,0.04424,-0.06208,0.1153,2.597,-6.019,12.22
Shorebirds: Grassland breeders,35,40,1975,0.03184,0.05017,-0.069,0.1336,3.235,-6.667,14.3
Shorebirds: Grassland breeders,35,40,1976,0.0381,0.05611,-0.07379,0.1504,3.884,-7.113,16.23
Shorebirds: Grassland breeders,35,40,1977,0.04316,0.0626,-0.0836,0.1679,4.411,-8.02,18.28
Shorebirds: Grassland breeders,35,40,1978,0.04692,0.0684,-0.08997,0.1825,4.803,-8.604,20.02
Shorebirds: Grassland breeders,35,40,1979,0.04875,0.07409,-0.09831,0.1967,4.996,-9.363,21.73
Shorebirds: Grassland breeders,35,40,1980,0.04901,0.07973,-0.1102,0.2069,5.023,-10.44,22.98
Shorebirds: Grassland breeders,35,40,1981,0.0473,0.08574,-0.1231,0.2183,4.843,-11.58,24.4
Shorebirds: Grassland breeders,35,40,1982,0.0429,0.09136,-0.1397,0.2237,4.383,-13.04,25.07
Shorebirds: Grassland breeders,35,40,1983,0.03619,0.09627,-0.1551,0.2292,3.686,-14.36,25.76
Shorebirds: Grassland breeders,35,40,1984,0.02699,0.1003,-0.1746,0.2277,2.736,-16.02,25.57
Shorebirds: Grassland breeders,35,40,1985,0.01546,0.1031,-0.1913,0.2201,1.558,-17.41,24.63
Shorebirds: Grassland breeders,35,40,1986,0.003246,0.1052,-0.2085,0.2125,0.3251,-18.82,23.67
Shorebirds: Grassland breeders,35,40,1987,-0.01033,0.1072,-0.2234,0.2027,-1.028,-20.02,22.47
Shorebirds: Grassland breeders,35,40,1988,-0.02416,0.1085,-0.2403,0.1906,-2.387,-21.36,21
Shorebirds: Grassland breeders,35,40,1989,-0.03868,0.1102,-0.2571,0.1803,-3.794,-22.67,19.75
Shorebirds: Grassland breeders,35,40,1990,-0.05332,0.1119,-0.2767,0.1676,-5.192,-24.17,18.24
Shorebirds: Grassland breeders,35,40,1991,-0.06849,0.1143,-0.2946,0.156,-6.62,-25.52,16.88
Shorebirds: Grassland breeders,35,40,1992,-0.08412,0.1171,-0.3137,0.148,-8.068,-26.93,15.95
Shorebirds: Grassland breeders,35,40,1993,-0.1009,0.1208,-0.3391,0.1391,-9.595,-28.76,14.92
Shorebirds: Grassland breeders,35,40,1994,-0.1171,0.1247,-0.3618,0.1336,-11.05,-30.36,14.3
Shorebirds: Grassland breeders,35,40,1995,-0.1318,0.128,-0.3824,0.1241,-12.35,-31.78,13.21
Shorebirds: Grassland breeders,35,40,1996,-0.1444,0.1311,-0.4009,0.1196,-13.44,-33.03,12.7
Shorebirds: Grassland breeders,35,40,1997,-0.1546,0.1342,-0.4151,0.1143,-14.32,-33.97,12.11
Shorebirds: Grassland breeders,35,40,1998,-0.1621,0.1368,-0.4287,0.1103,-14.96,-34.86,11.66
Shorebirds: Grassland breeders,35,40,1999,-0.1669,0.1393,-0.4393,0.1108,-15.37,-35.55,11.71
Shorebirds: Grassland breeders,35,40,2000,-0.1702,0.1415,-0.4457,0.1093,-15.65,-35.96,11.55
Shorebirds: Grassland breeders,35,40,2001,-0.1712,0.1426,-0.4495,0.1118,-15.73,-36.21,11.82
Shorebirds: Grassland breeders,35,40,2002,-0.1701,0.1443,-0.4541,0.1135,-15.64,-36.5,12.02
Shorebirds: Grassland breeders,35,40,2003,-0.1654,0.1467,-0.4528,0.1256,-15.24,-36.41,13.38
Shorebirds: Grassland breeders,35,40,2004,-0.158,0.1498,-0.4503,0.1403,-14.61,-36.26,15.06
Shorebirds: Grassland breeders,35,40,2005,-0.1488,0.1539,-0.4509,0.1551,-13.83,-36.3,16.77
Shorebirds: Grassland breeders,35,40,2006,-0.1396,0.1582,-0.4486,0.1734,-13.03,-36.15,18.93
Shorebirds: Grassland breeders,35,40,2007,-0.1312,0.1629,-0.4448,0.1916,-12.3,-35.9,21.11
Shorebirds: Grassland breeders,35,40,2008,-0.1248,0.1687,-0.4532,0.2105,-11.73,-36.44,23.42
Shorebirds: Grassland breeders,35,40,2009,-0.12,0.1746,-0.4637,0.2246,-11.31,-37.1,25.18
Shorebirds: Grassland breeders,35,40,2010,-0.1186,0.1798,-0.4708,0.2378,-11.18,-37.55,26.85
Shorebirds: Grassland breeders,35,40,2011,-0.119,0.1861,-0.4825,0.2493,-11.22,-38.28,28.32
Shorebirds: Grassland breeders,35,40,2012,-0.1202,0.1932,-0.4995,0.2611,-11.32,-39.32,29.83
Shorebirds: Grassland breeders,35,40,2013,-0.1231,0.1996,-0.5178,0.2671,-11.58,-40.42,30.61
Shorebirds: Grassland breeders,35,40,2014,-0.1279,0.2049,-0.5331,0.2706,-12.01,-41.32,31.07
Shorebirds: Grassland breeders,35,40,2015,-0.1332,0.2104,-0.5483,0.2793,-12.47,-42.2,32.23
Shorebirds: Grassland breeders,35,40,2016,-0.1389,0.21560000000000001,-0.5666,0.2861,-12.97,-43.26,33.12
Shorebirds: Grassland breeders,35,40,2017,-0.1444,0.2207,-0.583,0.2915,-13.44,-44.18,33.84
Shorebirds: Grassland breeders,35,40,2018,-0.1482,0.2246,-0.5938,0.2922,-13.77,-44.78,33.94
Shorebirds: Grassland breeders,35,40,2019,-0.1522,0.2278,-0.6025,0.299,-14.12,-45.26,34.86
Shorebirds: Grassland breeders,35,40,2020,-0.1558,0.2296,-0.6093,0.2969,-14.43,-45.63,34.56
Shorebirds: Grassland breeders,35,40,2021,-0.1602,0.2316,-0.6174,0.2982,-14.8,-46.06,34.75
Shorebirds: Grassland breeders,35,40,2022,-0.1651,0.2331,-0.623,0.2947,-15.22,-46.37,34.27
Wetland Birds: All,36,0,1970,0,0,0,0,0,0,0
Wetland Birds: All,36,0,1971,0.003352,0.00493,-0.006734,0.01386,0.3358,-0.6711,1.395
Wetland Birds: All,36,0,1972,0.007342,0.009248,-0.01139,0.02679,0.7369,-1.133,2.716
Wetland Birds: All,36,0,1973,0.01224,0.01898,-0.02513,0.04977,1.232,-2.481,5.103
Wetland Birds: All,36,0,1974,0.01733,0.02942,-0.04106,0.07628,1.749,-4.023,7.927
Wetland Birds: All,36,0,1975,0.02237,0.04053,-0.05729,0.1015,2.262,-5.568,10.69
Wetland Birds: All,36,0,1976,0.02659,0.05146,-0.07452,0.1277,2.695,-7.181,13.62
Wetland Birds: All,36,0,1977,0.03006,0.06134,-0.0895,0.151,3.051,-8.562,16.3
Wetland Birds: All,36,0,1978,0.03275,0.07079,-0.1071,0.1711,3.329,-10.16,18.66
Wetland Birds: All,36,0,1979,0.03471,0.07954,-0.1206,0.1894,3.532,-11.36,20.85
Wetland Birds: All,36,0,1980,0.03618,0.0872,-0.1357,0.2048,3.684,-12.69,22.72
Wetland Birds: All,36,0,1981,0.03766,0.09544,-0.1502,0.224,3.838,-13.95,25.11
Wetland Birds: All,36,0,1982,0.03886,0.1026,-0.1631,0.2402,3.962,-15.05,27.14
Wetland Birds: All,36,0,1983,0.0399,0.109,-0.177,0.2573,4.071,-16.22,29.34
Wetland Birds: All,36,0,1984,0.04147,0.1145,-0.1864,0.2679,4.234,-17,30.72
Wetland Birds: All,36,0,1985,0.04364,0.1197,-0.1921,0.2775,4.461,-17.48,31.98
Wetland Birds: All,36,0,1986,0.04581,0.1244,-0.2021,0.2886,4.688,-18.3,33.45
Wetland Birds: All,36,0,1987,0.04903,0.1283,-0.2056,0.3012,5.025,-18.59,35.15
Wetland Birds: All,36,0,1988,0.05309,0.1318,-0.2066,0.3118,5.453,-18.66,36.59
Wetland Birds: All,36,0,1989,0.05778,0.1346,-0.2086,0.3195,5.948,-18.83,37.65
Wetland Birds: All,36,0,1990,0.06271,0.1373,-0.2088,0.3305,6.472,-18.84,39.17
Wetland Birds: All,36,0,1991,0.06809,0.1404,-0.2102,0.3421,7.046,-18.95,40.79
Wetland Birds: All,36,0,1992,0.07313,0.143,-0.2073,0.3518,7.587,-18.72,42.17
Wetland Birds: All,36,0,1993,0.07843,0.1459,-0.2084,0.3625,8.159,-18.81,43.69
Wetland Birds: All,36,0,1994,0.0833,0.1483,-0.2086,0.3715,8.687,-18.83,45
Wetland Birds: All,36,0,1995,0.08797,0.1505,-0.2081,0.3829,9.195,-18.79,46.66
Wetland Birds: All,36,0,1996,0.09201,0.1527,-0.2072,0.3937,9.637,-18.72,48.24
Wetland Birds: All,36,0,1997,0.09544,0.1545,-0.2065,0.3977,10.01,-18.66,48.84
Wetland Birds: All,36,0,1998,0.09783,0.1559,-0.2077,0.4022,10.28,-18.75,49.51
Wetland Birds: All,36,0,1999,0.09942,0.1571,-0.2103,0.4083,10.45,-18.96,50.42
Wetland Birds: All,36,0,2000,0.1003,0.1584,-0.2106,0.4114,10.56,-18.99,50.89
Wetland Birds: All,36,0,2001,0.1012,0.1594,-0.2128,0.4147,10.65,-19.16,51.39
Wetland Birds: All,36,0,2002,0.1031,0.1603,-0.2116,0.4181,10.86,-19.07,51.9
Wetland Birds: All,36,0,2003,0.1063,0.1612,-0.211,0.4214,11.21,-19.02,52.41
Wetland Birds: All,36,0,2004,0.111,0.1622,-0.2102,0.4284,11.74,-18.96,53.48
Wetland Birds: All,36,0,2005,0.1176,0.1632,-0.203,0.4364,12.48,-18.37,54.72
Wetland Birds: All,36,0,2006,0.1251,0.164,-0.1975,0.4458,13.33,-17.92,56.17
Wetland Birds: All,36,0,2007,0.1331,0.165,-0.191,0.4564,14.24,-17.39,57.84
Wetland Birds: All,36,0,2008,0.1417,0.1659,-0.1838,0.4664,15.22,-16.79,59.43
Wetland Birds: All,36,0,2009,0.1503,0.1675,-0.1769,0.4787,16.22,-16.21,61.4
Wetland Birds: All,36,0,2010,0.1594,0.169,-0.1715,0.4896,17.28,-15.76,63.17
Wetland Birds: All,36,0,2011,0.1687,0.1703,-0.1678,0.5026,18.38,-15.44,65.29
Wetland Birds: All,36,0,2012,0.1779,0.1718,-0.1574,0.5157,19.47,-14.57,67.48
Wetland Birds: All,36,0,2013,0.1863,0.1735,-0.1537,0.5261,20.48,-14.24,69.23
Wetland Birds: All,36,0,2014,0.1938,0.1753,-0.1499,0.5379,21.39,-13.92,71.25
Wetland Birds: All,36,0,2015,0.1998,0.1769,-0.1466,0.5482,22.11,-13.64,73.02
Wetland Birds: All,36,0,2016,0.2033,0.178,-0.1456,0.553,22.55,-13.55,73.84
Wetland Birds: All,36,0,2017,0.2052,0.1787,-0.1444,0.556,22.78,-13.45,74.37
Wetland Birds: All,36,0,2018,0.2054,0.1791,-0.1459,0.5591,22.8,-13.57,74.91
Wetland Birds: All,36,0,2019,0.2044,0.1792,-0.1469,0.5578,22.67,-13.66,74.68
Wetland Birds: All,36,0,2020,0.2021,0.1793,-0.1491,0.5554,22.39,-13.86,74.26
Wetland Birds: All,36,0,2021,0.1991,0.1793,-0.1525,0.553,22.03,-14.15,73.84
Wetland Birds: All,36,0,2022,0.1945,0.1793,-0.1562,0.5475,21.47,-14.46,72.9
Wetland Birds: Treed Wetland Birds,36,13,1970,0,0,0,0,0,0,0
Wetland Birds: Treed Wetland Birds,36,13,1971,0.001865,0.01072,-0.01904,0.02447,0.1867,-1.886,2.477
Wetland Birds: Treed Wetland Birds,36,13,1972,0.004739,0.01599,-0.02651,0.03805,0.475,-2.616,3.879
Wetland Birds: Treed Wetland Birds,36,13,1973,0.009478,0.02175,-0.03331,0.05541,0.9524,-3.276,5.697
Wetland Birds: Treed Wetland Birds,36,13,1974,0.01608,0.03084,-0.0452,0.08168,1.621,-4.419,8.511
Wetland Birds: Treed Wetland Birds,36,13,1975,0.02534,0.04203,-0.05829,0.111,2.567,-5.662,11.74
Wetland Birds: Treed Wetland Birds,36,13,1976,0.03591,0.05316,-0.06975,0.1427,3.656,-6.737,15.33
Wetland Birds: Treed Wetland Birds,36,13,1977,0.04706,0.0646,-0.0831,0.1759,4.818,-7.974,19.23
Wetland Birds: Treed Wetland Birds,36,13,1978,0.05816,0.07555,-0.09149,0.2067,5.989,-8.743,22.96
Wetland Birds: Treed Wetland Birds,36,13,1979,0.06867,0.08345,-0.09612,0.2326,7.109,-9.165,26.18
Wetland Birds: Treed Wetland Birds,36,13,1980,0.07953,0.09116,-0.09983,0.2598,8.278,-9.501,29.66
Wetland Birds: Treed Wetland Birds,36,13,1981,0.08934,0.09953,-0.1089,0.2847,9.345,-10.31,32.94
Wetland Birds: Treed Wetland Birds,36,13,1982,0.09905,0.1071,-0.1117,0.3115,10.41,-10.57,36.55
Wetland Birds: Treed Wetland Birds,36,13,1983,0.1084,0.1151,-0.1184,0.336,11.45,-11.16,39.94
Wetland Birds: Treed Wetland Birds,36,13,1984,0.1171,0.1237,-0.1294,0.3615,12.43,-12.14,43.54
Wetland Birds: Treed Wetland Birds,36,13,1985,0.1252,0.1321,-0.1365,0.3852,13.33,-12.76,46.99
Wetland Birds: Treed Wetland Birds,36,13,1986,0.1331,0.1408,-0.1433,0.4078,14.24,-13.35,50.34
Wetland Birds: Treed Wetland Birds,36,13,1987,0.1402,0.1492,-0.1545,0.4316,15.05,-14.32,53.97
Wetland Birds: Treed Wetland Birds,36,13,1988,0.1472,0.1573,-0.1651,0.4562,15.86,-15.22,57.8
Wetland Birds: Treed Wetland Birds,36,13,1989,0.15310000000000001,0.1654,-0.1776,0.4746,16.55,-16.27,60.74
Wetland Birds: Treed Wetland Birds,36,13,1990,0.1574,0.1727,-0.1875,0.4929,17.04,-17.09,63.7
Wetland Birds: Treed Wetland Birds,36,13,1991,0.1603,0.1787,-0.1942,0.506,17.38,-17.65,65.86
Wetland Birds: Treed Wetland Birds,36,13,1992,0.1616,0.1841,-0.205,0.5192,17.54,-18.53,68.07
Wetland Birds: Treed Wetland Birds,36,13,1993,0.161,0.1892,-0.2154,0.5309,17.47,-19.38,70.04
Wetland Birds: Treed Wetland Birds,36,13,1994,0.1583,0.1936,-0.2268,0.541,17.15,-20.29,71.78
Wetland Birds: Treed Wetland Birds,36,13,1995,0.1541,0.1976,-0.2404,0.5455,16.66,-21.37,72.55
Wetland Birds: Treed Wetland Birds,36,13,1996,0.1486,0.2009,-0.2516,0.545,16.02,-22.25,72.46
Wetland Birds: Treed Wetland Birds,36,13,1997,0.1421,0.2036,-0.2638,0.543,15.27,-23.19,72.11
Wetland Birds: Treed Wetland Birds,36,13,1998,0.135,0.2063,-0.2798,0.5421,14.46,-24.41,71.96
Wetland Birds: Treed Wetland Birds,36,13,1999,0.1271,0.2086,-0.2896,0.5348,13.55,-25.14,70.71
Wetland Birds: Treed Wetland Birds,36,13,2000,0.1186,0.2101,-0.2958,0.5315,12.6,-25.6,70.15
Wetland Birds: Treed Wetland Birds,36,13,2001,0.1105,0.2113,-0.3085,0.5271,11.69,-26.54,69.4
Wetland Birds: Treed Wetland Birds,36,13,2002,0.1027,0.2123,-0.3169,0.5206,10.81,-27.16,68.31
Wetland Birds: Treed Wetland Birds,36,13,2003,0.09602,0.2131,-0.3226,0.5149,10.08,-27.57,67.35
Wetland Birds: Treed Wetland Birds,36,13,2004,0.09051,0.2139,-0.331,0.5138,9.473,-28.18,67.16
Wetland Birds: Treed Wetland Birds,36,13,2005,0.08659,0.2148,-0.3379,0.5105,9.045,-28.67,66.62
Wetland Birds: Treed Wetland Birds,36,13,2006,0.0845,0.2158,-0.3392,0.5092,8.817,-28.76,66.4
Wetland Birds: Treed Wetland Birds,36,13,2007,0.0837,0.217,-0.3458,0.5121,8.73,-29.23,66.89
Wetland Birds: Treed Wetland Birds,36,13,2008,0.08373,0.2181,-0.3493,0.5109,8.733,-29.48,66.68
Wetland Birds: Treed Wetland Birds,36,13,2009,0.08522,0.2194,-0.3494,0.518,8.896,-29.49,67.86
Wetland Birds: Treed Wetland Birds,36,13,2010,0.08758,0.2207,-0.3492,0.5223,9.153,-29.47,68.6
Wetland Birds: Treed Wetland Birds,36,13,2011,0.09068,0.2216,-0.3481,0.5259,9.492,-29.39,69.2
Wetland Birds: Treed Wetland Birds,36,13,2012,0.09426,0.2223,-0.3468,0.5301,9.885,-29.31,69.91
Wetland Birds: Treed Wetland Birds,36,13,2013,0.09771,0.223,-0.3433,0.5356,10.26,-29.06,70.85
Wetland Birds: Treed Wetland Birds,36,13,2014,0.1005,0.2234,-0.3414,0.5397,10.57,-28.92,71.55
Wetland Birds: Treed Wetland Birds,36,13,2015,0.103,0.2237,-0.3403,0.5438,10.84,-28.84,72.25
Wetland Birds: Treed Wetland Birds,36,13,2016,0.1054,0.2238,-0.3373,0.5442,11.12,-28.63,72.32
Wetland Birds: Treed Wetland Birds,36,13,2017,0.1072,0.224,-0.3374,0.5492,11.32,-28.64,73.19
Wetland Birds: Treed Wetland Birds,36,13,2018,0.1084,0.2241,-0.3354,0.551,11.45,-28.5,73.5
Wetland Birds: Treed Wetland Birds,36,13,2019,0.1087,0.2242,-0.3346,0.553,11.48,-28.44,73.85
Wetland Birds: Treed Wetland Birds,36,13,2020,0.1079,0.2243,-0.3359,0.5526,11.39,-28.53,73.78
